tokens,vocab_size
28168647,2144
28171557,2145
28174411,2146
28176334,2147
28180795,2148
28185858,2149
28187987,2150
28189307,2151
28191246,2152
28194803,2153
28194812,2154
28194815,2155
28194843,2156
28194854,2157
28195289,2158
28200401,2159
28200604,2160
28203846,2161
28204342,2162
28204407,2163
28210592,2164
28214078,2165
28215836,2166
28218867,2167
28221403,2168
28226913,2169
28230007,2170
28235040,2171
28235641,2172
28235665,2173
28238628,2174
28238738,2175
28238823,2176
28238826,2177
28239819,2178
28240567,2179
28240632,2180
28240953,2181
28240960,2182
28240974,2183
28245196,2184
28245221,2185
28245286,2186
28245535,2187
28246384,2188
28246836,2189
28249229,2190
28259088,2191
28259105,2192
28259244,2193
28261034,2194
28266254,2195
28266593,2196
28271714,2197
28271849,2198
28271862,2199
28272081,2200
28273825,2201
28278036,2202
28281718,2203
28281804,2204
28299794,2205
28300044,2206
28301055,2207
28301164,2208
28306192,2209
28312740,2210
28319564,2211
28321608,2212
28322850,2213
28325873,2214
28328487,2215
28332771,2216
28335438,2217
28341016,2218
28350419,2219
28380449,2220
28382675,2221
28388749,2222
28398934,2223
28400228,2224
28400838,2225
28405336,2226
28408468,2227
28410036,2228
28411116,2229
28414825,2230
28415525,2231
28415673,2232
28416519,2233
28417061,2234
28421565,2235
28425267,2236
28425545,2237
28428093,2238
28430772,2239
28430809,2240
28430941,2241
28433386,2242
28435169,2243
28435976,2244
28436057,2245
28441509,2246
28448707,2247
28450088,2248
28450628,2249
28450953,2250
28453501,2251
28454832,2252
28454850,2253
28456798,2254
28457924,2255
28464050,2256
28464629,2257
28465685,2258
28465809,2259
28465991,2260
28473747,2261
28475537,2262
28477890,2263
28479104,2264
28481911,2265
28481953,2266
28483072,2267
28483182,2268
28497821,2269
28509178,2270
28511357,2271
28511916,2272
28512126,2273
28524644,2274
28527722,2275
28532015,2276
28532667,2277
28532699,2278
28535086,2279
28535115,2280
28535863,2281
28545784,2282
28546128,2283
28546150,2284
28546456,2285
28546465,2286
28548600,2287
28551070,2288
28558462,2289
28558663,2290
28561880,2291
28563015,2292
28563116,2293
28566596,2294
28569607,2295
28581259,2296
28581873,2297
28587657,2298
28589140,2299
28589464,2300
28591206,2301
28591646,2302
28594768,2303
28603549,2304
28603580,2305
28604208,2306
28604550,2307
28606638,2308
28608194,2309
28613085,2310
28621636,2311
28623383,2312
28623663,2313
28623773,2314
28624134,2315
28625962,2316
28626784,2317
28628040,2318
28632864,2319
28634787,2320
28638560,2321
28639848,2322
28649517,2323
28650104,2324
28668247,2325
28673216,2326
28682290,2327
28682468,2328
28690860,2329
28699619,2330
28714765,2331
28730644,2332
28732099,2333
28732202,2334
28734056,2335
28735742,2336
28758271,2337
28762207,2338
28763933,2339
28766612,2340
28776121,2341
28777656,2342
28784143,2343
28786987,2344
28787458,2345
28787595,2346
28787661,2347
28792883,2348
28796418,2349
28797815,2350
28799964,2351
28800408,2352
28801404,2353
28802476,2354
28809631,2355
28824036,2356
28835755,2357
28843355,2358
28843362,2359
28844837,2360
28844839,2361
28849087,2362
28850070,2363
28851066,2364
28851400,2365
28851601,2366
28853189,2367
28856748,2368
28859553,2369
28859612,2370
28859887,2371
28859919,2372
28860545,2373
28861608,2374
28862193,2375
28864788,2376
28868102,2377
28869421,2378
28871894,2379
28872750,2380
28874203,2381
28874432,2382
28875072,2383
28878566,2384
28881929,2385
28882190,2386
28886467,2387
28889196,2388
28890837,2389
28893883,2390
28900074,2391
28901689,2392
28901949,2393
28907176,2394
28908730,2395
28909252,2396
28909747,2397
28922026,2398
28933266,2399
28933689,2400
28934249,2401
28934365,2402
28935375,2403
28936765,2404
28939272,2405
28939285,2406
28940581,2407
28944042,2408
28944052,2409
28944277,2410
28944408,2411
28944764,2412
28944938,2413
28945450,2414
28946312,2415
28946557,2416
28947339,2417
28953126,2418
28965348,2419
28965376,2420
28966813,2421
28980853,2422
28981012,2423
28981772,2424
28983277,2425
28983322,2426
28994128,2427
28997314,2428
28997421,2429
28997671,2430
28997960,2431
28998630,2432
28998631,2433
29001346,2434
29001476,2435
29002495,2436
29002594,2437
29003758,2438
29003924,2439
29004100,2440
29004347,2441
29004422,2442
29007085,2443
29009861,2444
29010118,2445
29010878,2446
29011118,2447
29011537,2448
29031386,2449
29032975,2450
29041002,2451
29043443,2452
29044005,2453
29045101,2454
29057812,2455
29061567,2456
29061975,2457
29063335,2458
29063659,2459
29064480,2460
29065536,2461
29066591,2462
29069094,2463
29072550,2464
29080124,2465
29081136,2466
29083513,2467
29094373,2468
29096957,2469
29098363,2470
29099412,2471
29100863,2472
29100977,2473
29102184,2474
29102617,2475
29113898,2476
29116036,2477
29117566,2478
29123487,2479
29127230,2480
29143420,2481
29144210,2482
29146010,2483
29147267,2484
29155172,2485
29156087,2486
29156319,2487
29157954,2488
29162334,2489
29162348,2490
29169057,2491
29171160,2492
29171293,2493
29173695,2494
29174037,2495
29175539,2496
29179474,2497
29181017,2498
29181785,2499
29198931,2500
29199163,2501
29201746,2502
29203723,2503
29208341,2504
29209991,2505
29210854,2506
29222953,2507
29229513,2508
29231853,2509
29232274,2510
29232539,2511
29235992,2512
29240253,2513
29242664,2514
29246386,2515
29246624,2516
29256606,2517
29265634,2518
29266382,2519
29270119,2520
29272423,2521
29274547,2522
29274619,2523
29275068,2524
29277303,2525
29287319,2526
29289043,2527
29289063,2528
29290048,2529
29293887,2530
29294114,2531
29295597,2532
29297466,2533
29297476,2534
29297483,2535
29297657,2536
29297801,2537
29298442,2538
29307280,2539
29308115,2540
29309999,2541
29314091,2542
29314211,2543
29316540,2544
29316757,2545
29319441,2546
29320846,2547
29321973,2548
29322073,2549
29323371,2550
29326939,2551
29334155,2552
29334376,2553
29344146,2554
29344554,2555
29349356,2556
29350062,2557
29352504,2558
29359640,2559
29360786,2560
29362613,2561
29371270,2562
29374815,2563
29378753,2564
29378875,2565
29382165,2566
29383102,2567
29383906,2568
29386054,2569
29386130,2570
29387892,2571
29387915,2572
29388958,2573
29404511,2574
29408435,2575
29422006,2576
29422130,2577
29422443,2578
29429721,2579
29431054,2580
29436609,2581
29438454,2582
29442137,2583
29442200,2584
29444192,2585
29444835,2586
29448491,2587
29458821,2588
29459003,2589
29459966,2590
29460107,2591
29465350,2592
29469439,2593
29479938,2594
29497502,2595
29505329,2596
29514738,2597
29518138,2598
29521757,2599
29521770,2600
29521997,2601
29527095,2602
29527177,2603
29529305,2604
29529369,2605
29529784,2606
29531897,2607
29531956,2608
29533639,2609
29535649,2610
29538727,2611
29561261,2612
29562469,2613
29563996,2614
29572891,2615
29573256,2616
29573956,2617
29576839,2618
29577393,2619
29580131,2620
29582874,2621
29583189,2622
29583287,2623
29584961,2624
29587621,2625
29594633,2626
29595042,2627
29595354,2628
29595690,2629
29596060,2630
29597262,2631
29598396,2632
29599520,2633
29599649,2634
29599682,2635
29599812,2636
29602672,2637
29602874,2638
29603113,2639
29606730,2640
29607147,2641
29608367,2642
29609141,2643
29610350,2644
29613686,2645
29614215,2646
29615297,2647
29616010,2648
29622897,2649
29623124,2650
29625108,2651
29636997,2652
29640757,2653
29647329,2654
29650844,2655
29657004,2656
29657286,2657
29694802,2658
29695488,2659
29702289,2660
29710820,2661
29715481,2662
29719133,2663
29724751,2664
29724979,2665
29725394,2666
29725560,2667
29725859,2668
29730105,2669
29735713,2670
29738929,2671
29746626,2672
29747562,2673
29751769,2674
29752168,2675
29754082,2676
29755520,2677
29757654,2678
29758966,2679
29765331,2680
29766438,2681
29787113,2682
29787903,2683
29791970,2684
29792471,2685
29792650,2686
29793102,2687
29797144,2688
29798638,2689
29799910,2690
29799977,2691
29800284,2692
29801377,2693
29802168,2694
29802623,2695
29802680,2696
29802908,2697
29806349,2698
29814850,2699
29825334,2700
29830651,2701
29835154,2702
29835425,2703
29836880,2704
29839688,2705
29849359,2706
29850035,2707
29851737,2708
29855553,2709
29855705,2710
29860494,2711
29861089,2712
29870273,2713
29871147,2714
29875184,2715
29884436,2716
29888597,2717
29897045,2718
29897509,2719
29900333,2720
29902164,2721
29906682,2722
29914290,2723
29915802,2724
29917135,2725
29918065,2726
29918993,2727
29918995,2728
29919302,2729
29925256,2730
29926029,2731
29926069,2732
29926724,2733
29927445,2734
29930572,2735
29930637,2736
29930734,2737
29931360,2738
29934874,2739
29942537,2740
29943326,2741
29949150,2742
29954872,2743
29955983,2744
29956089,2745
29962534,2746
29962929,2747
29969271,2748
29969389,2749
29969854,2750
29972527,2751
29974664,2752
29975019,2753
29997483,2754
29998722,2755
29999522,2756
30005935,2757
30005941,2758
30013406,2759
30013719,2760
30013777,2761
30016467,2762
30017651,2763
30017971,2764
30018393,2765
30030389,2766
30032429,2767
30033954,2768
30034139,2769
30034147,2770
30040334,2771
30040902,2772
30041523,2773
30042012,2774
30042515,2775
30043889,2776
30043940,2777
30045426,2778
30045609,2779
30048234,2780
30049703,2781
30050990,2782
30051756,2783
30051903,2784
30054128,2785
30054753,2786
30062302,2787
30062603,2788
30063357,2789
30065175,2790
30065682,2791
30069473,2792
30071525,2793
30071666,2794
30071864,2795
30077205,2796
30077957,2797
30078031,2798
30078164,2799
30080558,2800
30080785,2801
30086565,2802
30086638,2803
30086802,2804
30089932,2805
30090634,2806
30094656,2807
30095279,2808
30116800,2809
30117574,2810
30118058,2811
30118117,2812
30118480,2813
30120482,2814
30122391,2815
30123914,2816
30128453,2817
30129363,2818
30134918,2819
30138788,2820
30139892,2821
30140421,2822
30140835,2823
30143890,2824
30144467,2825
30147956,2826
30148145,2827
30148813,2828
30149411,2829
30149412,2830
30150522,2831
30150729,2832
30153426,2833
30160605,2834
30166368,2835
30169287,2836
30170043,2837
30170847,2838
30171457,2839
30171499,2840
30179045,2841
30184560,2842
30185946,2843
30186392,2844
30187357,2845
30190830,2846
30191865,2847
30192343,2848
30192370,2849
30195687,2850
30196486,2851
30196579,2852
30198067,2853
30201649,2854
30207940,2855
30209460,2856
30210738,2857
30210907,2858
30211416,2859
30211514,2860
30217157,2861
30217413,2862
30220038,2863
30221110,2864
30221600,2865
30221619,2866
30222603,2867
30225297,2868
30225422,2869
30227341,2870
30227606,2871
30236420,2872
30238693,2873
30239051,2874
30239126,2875
30239149,2876
30243925,2877
30243942,2878
30244268,2879
30244536,2880
30245737,2881
30247723,2882
30254051,2883
30258300,2884
30259578,2885
30259733,2886
30260218,2887
30260219,2888
30262225,2889
30265942,2890
30267725,2891
30268017,2892
30268699,2893
30270706,2894
30274066,2895
30274662,2896
30277446,2897
30281600,2898
30283517,2899
30284215,2900
30285936,2901
30286816,2902
30289907,2903
30293094,2904
30293435,2905
30293485,2906
30293985,2907
30298684,2908
30298899,2909
30298969,2910
30299063,2911
30299169,2912
30299568,2913
30316121,2914
30316973,2915
30317699,2916
30319443,2917
30319499,2918
30324770,2919
30329709,2920
30329778,2921
30331603,2922
30331998,2923
30332163,2924
30333737,2925
30333911,2926
30335742,2927
30336020,2928
30341071,2929
30341692,2930
30341727,2931
30342208,2932
30344603,2933
30344958,2934
30344967,2935
30345651,2936
30346428,2937
30358358,2938
30368066,2939
30390247,2940
30390365,2941
30396640,2942
30397901,2943
30399449,2944
30399475,2945
30401176,2946
30402789,2947
30403130,2948
30403450,2949
30404250,2950
30406272,2951
30407566,2952
30409077,2953
30414784,2954
30422226,2955
30424421,2956
30424432,2957
30426628,2958
30426858,2959
30428229,2960
30428501,2961
30428881,2962
30434069,2963
30438280,2964
30440284,2965
30442440,2966
30453137,2967
30453669,2968
30453988,2969
30455231,2970
30477814,2971
30477872,2972
30479041,2973
30479063,2974
30481878,2975
30483513,2976
30483899,2977
30485797,2978
30486002,2979
30487158,2980
30487166,2981
30494687,2982
30494762,2983
30494782,2984
30494865,2985
30496451,2986
30499768,2987
30499813,2988
30499839,2989
30503840,2990
30506032,2991
30507914,2992
30509909,2993
30511449,2994
30511787,2995
30512627,2996
30520027,2997
30525118,2998
30534662,2999
30543625,3000
30549001,3001
30549177,3002
30550496,3003
30553211,3004
30553222,3005
30553398,3006
30553467,3007
30553484,3008
30554680,3009
30567429,3010
30567493,3011
30567566,3012
30571611,3013
30571838,3014
30571958,3015
30574679,3016
30575028,3017
30577650,3018
30578617,3019
30578784,3020
30579462,3021
30581374,3022
30581788,3023
30584597,3024
30584600,3025
30584664,3026
30585684,3027
30586107,3028
30586458,3029
30590392,3030
30590393,3031
30590397,3032
30591314,3033
30593102,3034
30593424,3035
30598957,3036
30599057,3037
30599371,3038
30600220,3039
30600925,3040
30608709,3041
30608856,3042
30608885,3043
30609011,3044
30609242,3045
30609493,3046
30611701,3047
30614600,3048
30615928,3049
30616365,3050
30617731,3051
30617734,3052
30617944,3053
30619838,3054
30619917,3055
30621587,3056
30622103,3057
30625911,3058
30626571,3059
30633750,3060
30633968,3061
30638939,3062
30639805,3063
30642209,3064
30644718,3065
30644742,3066
30652430,3067
30652461,3068
30652513,3069
30652610,3070
30652644,3071
30652645,3072
30652747,3073
30653292,3074
30654102,3075
30663209,3076
30665083,3077
30686990,3078
30687179,3079
30687360,3080
30691419,3081
30696435,3082
30697885,3083
30699968,3084
30702160,3085
30702214,3086
30702232,3087
30704519,3088
30705227,3089
30705316,3090
30706243,3091
30708379,3092
30709181,3093
30712482,3094
30712845,3095
30712998,3096
30713284,3097
30713438,3098
30715098,3099
30720815,3100
30720881,3101
30720890,3102
30720966,3103
30722512,3104
30722523,3105
30723911,3106
30724805,3107
30724975,3108
30725107,3109
30725501,3110
30725834,3111
30728170,3112
30728294,3113
30729726,3114
30730975,3115
30732038,3116
30732826,3117
30732882,3118
30737280,3119
30737409,3120
30737502,3121
30738264,3122
30739923,3123
30749136,3124
30749303,3125
30750889,3126
30750921,3127
30750946,3128
30752355,3129
30753361,3130
30753793,3131
30754001,3132
30754301,3133
30755510,3134
30768501,3135
30771114,3136
30772496,3137
30774847,3138
30778520,3139
30781065,3140
30782311,3141
30786527,3142
30787530,3143
30789130,3144
30803372,3145
30805571,3146
30806542,3147
30807473,3148
30809786,3149
30813936,3150
30815097,3151
30815969,3152
30817037,3153
30819480,3154
30819826,3155
30822260,3156
30827386,3157
30828690,3158
30836320,3159
30836364,3160
30839006,3161
30839905,3162
30842907,3163
30850678,3164
30853794,3165
30855196,3166
30855203,3167
30855535,3168
30857888,3169
30858860,3170
30869996,3171
30870422,3172
30870428,3173
30872321,3174
30876696,3175
30876737,3176
30879855,3177
30885287,3178
30885304,3179
30886341,3180
30893478,3181
30893993,3182
30893998,3183
30907674,3184
30918565,3185
30918924,3186
30924451,3187
30925990,3188
30926795,3189
30931587,3190
30931665,3191
30931935,3192
30932444,3193
30944506,3194
30945979,3195
30945984,3196
30946992,3197
30948947,3198
30962857,3199
30972976,3200
30973111,3201
30974807,3202
30976516,3203
30976929,3204
30986871,3205
30989069,3206
30990135,3207
30990632,3208
30990716,3209
30993829,3210
30997170,3211
30998805,3212
31004986,3213
31005018,3214
31006381,3215
31006453,3216
31006551,3217
31011324,3218
31014552,3219
31015297,3220
31015469,3221
31016005,3222
31016021,3223
31016028,3224
31016460,3225
31020464,3226
31020477,3227
31020736,3228
31020837,3229
31021873,3230
31021941,3231
31027681,3232
31027694,3233
31027902,3234
31028628,3235
31028630,3236
31039987,3237
31046145,3238
31046585,3239
31047816,3240
31051778,3241
31051849,3242
31055783,3243
31058832,3244
31059227,3245
31059372,3246
31060752,3247
31061486,3248
31061831,3249
31063189,3250
31067658,3251
31067927,3252
31072334,3253
31072419,3254
31072455,3255
31072847,3256
31082177,3257
31085436,3258
31086444,3259
31086712,3260
31086851,3261
31094913,3262
31095252,3263
31095587,3264
31105733,3265
31106016,3266
31106300,3267
31107795,3268
31116193,3269
31116472,3270
31116607,3271
31117117,3272
31117195,3273
31117261,3274
31123199,3275
31123324,3276
31123338,3277
31123501,3278
31124243,3279
31125483,3280
31126079,3281
31131902,3282
31132790,3283
31134265,3284
31135532,3285
31137092,3286
31138127,3287
31138878,3288
31143315,3289
31143370,3290
31143700,3291
31145453,3292
31145937,3293
31145938,3294
31152719,3295
31152904,3296
31152909,3297
31153476,3298
31155049,3299
31158282,3300
31160130,3301
31160917,3302
31163592,3303
31164026,3304
31169263,3305
31169533,3306
31173475,3307
31173573,3308
31174095,3309
31174111,3310
31174159,3311
31174174,3312
31174231,3313
31175285,3314
31176279,3315
31177452,3316
31178296,3317
31181281,3318
